timeStamp block azimuth verticalAngle distance x y z reflectivity
1244458549 2 190.415 -1 71.736 -12.7261 -70.5871 -1.25197 63
1244459876 1 190.61 -1 71.136 -13.0958 -69.9092 -1.24149 63
1244459876 2 190.81 -1 70.808 -13.0354 -69.5868 -1.23577 63
1244459876 1 191.01 -1 71.036 -13.5644 -69.7179 -1.23975 63
1244459876 2 191.21 11 78.316 -14.682 -75.4621 14.9434 60
1244459876 2 191.21 -1 71.108 -13.5782 -69.7886 -1.24101 63
1244459876 1 191.41 11 78.376 -15.2201 -75.4155 14.9548 61
1244459876 1 191.41 -1 71.236 -14.0904 -69.8175 -1.24324 63
1244459876 2 191.61 11 78.076 -15.1619 -75.1268 14.8976 60
1244459876 2 192.01 11 78.316 -15.7342 -75.2498 14.9434 60
1244459876 1 192.21 11 78.444 -16.2857 -75.2609 14.9678 61
1244459876 2 192.405 5 73.846 -15.5587 -71.9009 6.4361 63
1244459876 2 192.405 11 78.168 -16.2284 -74.9961 14.9152 60
1244459876 2 193.205 11 78.644 -17.3791 -75.2174 15.006 61
1244461203 1 198.56 11 67.272 -21.0191 -62.6016 12.8361 43
1244461203 2 198.76 11 67.188 -20.9929 -62.5234 12.8201 43
1244462530 2 202.34 11 55.236 -20.4431 -50.2196 10.5395 27
1244462530 1 202.53 11 55.236 -20.7758 -50.0829 10.5395 27
1244462530 2 202.73 11 55.408 -20.8405 -50.2389 10.5723 27
1244462530 1 202.93 11 55.388 -21.183 -50.0741 10.5685 27
1244462530 1 202.93 15 57.886 -21.7843 -51.4954 14.982 59
1244462530 2 203.135 11 55.2 -21.1111 -49.9041 10.5327 27
1244462530 2 203.135 15 58.186 -21.8972 -51.7623 15.0596 60
1244462530 1 203.34 7 56.754 -22.3176 -51.7214 6.91657 41
1244462530 1 203.34 11 55.208 -21.4708 -49.759 10.5342 27
1244462530 2 203.53 11 55.436 -21.5595 -49.9645 10.5777 27
1244462530 1 203.72 11 55.572 -21.9441 -49.9426 10.6036 28
1244462530 1 203.72 -1 63.044 -25.3567 -57.7094 -1.10027 63
1244462530 2 203.92 11 55.2 -21.7972 -49.6083 10.5327 27
1244462530 2 203.92 15 56.214 -21.8425 -49.7115 14.5493 56
1244462530 1 204.12 -1 63.244 -25.8407 -57.7135 -1.10376 63
1244462530 2 204.33 1 57.722 -23.5844 -52.6744 1.00739 59
1244462530 2 204.33 11 61.876 -24.821 -55.4361 11.8065 34
1244462530 1 204.54 -9 55.686 -22.8432 -50.0323 -8.71121 63
1244462530 1 204.54 11 56.336 -22.968 -50.3057 10.7494 28
1244462530 1 204.54 -1 57.58 -23.911 -52.3709 -1.00491 63
1244462530 2 204.73 -7 62.92 -25.9377 -56.8099 -7.66802 63
1244462530 2 204.73 11 55.936 -22.805 -49.9485 10.6731 28
1244462530 2 204.73 -1 57.452 -23.8578 -52.2545 -1.00268 63
1244463857 1 204.92 11 56.236 -23.2598 -50.0632 10.7303 28
1244463857 2 205.12 5 54.266 -22.7781 -49.0264 4.72959 63
1244463857 2 205.12 -9 55.142 -22.9482 -49.3924 -8.62611 63
1244463857 2 205.12 11 62.552 -25.8722 -55.686 11.9355 35
1244463857 2 205.12 -3 53.328 -22.4391 -48.2967 -2.79097 63
1244463857 1 205.32 5 54.434 -23.1914 -49.0175 4.74424 63
1244463857 1 205.32 -5 57.814 -24.6314 -52.0611 -5.03882 63
1244463857 1 205.32 -3 53.128 -22.6903 -47.9584 -2.7805 63
1244463857 1 205.32 -1 57.304 -24.5037 -51.7911 -1.00009 63
1244463857 2 205.515 1 53.026 -22.6744 -47.9247 0.925431 51
1244463857 2 205.515 -9 55.758 -23.5526 -49.781 -8.72247 63
1244463857 2 205.515 11 61.132 -25.6642 -54.244 11.6645 33
1244463857 2 205.515 -1 57.3 -24.502 -51.7875 -1.00002 63
1244463857 1 205.71 1 52.854 -22.9254 -47.6143 0.92243 51
1244463857 1 205.71 7 52.43 -22.5755 -46.8874 6.38961 34
1244463857 1 205.71 -1 57.16 -24.7932 -51.4934 -0.99758 63
1244463857 2 205.91 1 52.626 -22.8265 -47.4089 0.91845 51
1244463857 2 205.91 7 52.478 -22.5961 -46.9303 6.39546 34
1244463857 2 205.91 9 53.034 -22.7238 -47.1954 8.29635 42
1244463857 2 205.91 11 61.532 -26.2032 -54.4218 11.7409 34
1244463857 1 206.11 1 52.674 -23.1781 -47.2915 0.919288 51
1244463857 1 206.11 -7 59.924 -26.1757 -53.4077 -7.3029 63
1244463857 1 206.11 -5 54.614 -23.9439 -48.8541 -4.75992 63
1244463857 1 206.11 11 61.132 -26.4096 -53.885 11.6645 33
1244463857 2 206.315 1 52.806 -23.2362 -47.41 0.921592 51
1244463857 2 206.315 -11 52.572 -22.7116 -46.3397 -10.0312 63
1244463857 2 206.315 -9 57.386 -24.9444 -50.8954 -8.97715 63
1244463857 2 206.315 7 52.138 -22.7747 -46.4684 6.35402 34
1244463857 2 206.315 -7 59.924 -26.1757 -53.4077 -7.3029 63
1244463857 2 206.315 -5 54.714 -23.9878 -48.9435 -4.76864 63
1244463857 2 206.315 11 58.236 -25.1585 -51.3323 11.112 30
1244463857 1 206.52 1 52.786 -23.5659 -47.2246 0.921243 51
1244463857 1 206.52 -11 52.496 -23.0093 -46.1093 -10.0167 63
1244463857 1 206.52 5 53.266 -23.6933 -47.4799 4.64244 63
1244463857 1 206.52 7 52.21 -23.1385 -46.3682 6.3628 34
1244463857 1 206.52 11 61.132 -26.7946 -53.6946 11.6645 33
1244463857 1 206.52 -3 53.328 -23.7789 -47.6514 -2.79097 63
1244463857 1 206.52 -1 50.828 -22.6918 -45.4729 -0.887071 63
1244463857 2 206.715 7 51.858 -22.9825 -46.0556 6.3199 33
1244463857 2 206.715 -7 63.72 -28.2396 -56.5903 -7.76551 63
1244463857 2 206.715 -5 54.486 -24.236 -48.5674 -4.74877 63
1244463857 2 206.715 -1 50.936 -22.74 -45.5695 -0.888956 63
1244463857 1 206.91 -11 52.696 -23.4115 -46.1267 -10.0549 63
1244463857 1 206.91 7 51.682 -23.2164 -45.7423 6.29845 33
1244463857 1 206.91 -7 54.764 -24.6009 -48.4701 -6.67405 63
1244463857 1 206.91 11 56.936 -25.2952 -49.8381 10.8639 29
1244463857 1 206.91 -1 50.812 -22.9935 -45.3031 -0.886792 63
1244463857 2 207.11 -11 52.196 -23.1894 -45.689 -9.95947 63
1244463857 2 207.11 7 52.41 -23.5435 -46.3866 6.38717 34
1244463857 2 207.11 -7 54.728 -24.5847 -48.4382 -6.66967 63
1244463857 2 207.11 -5 54.814 -24.7139 -48.6927 -4.77735 63
1244463857 2 207.11 11 57.036 -25.3397 -49.9256 10.883 29
1244463857 2 207.11 -1 50.736 -22.9591 -45.2353 -0.885465 63
1244463857 1 207.31 1 53.126 -24.3707 -47.1972 0.927177 51
1244463857 1 207.31 -11 52.348 -23.5762 -45.6586 -9.98847 63
1244463857 1 207.31 5 52.338 -23.9215 -46.3273 4.56156 63
1244463857 1 207.31 -9 57.558 -26.0828 -50.5128 -9.00406 63
1244463857 1 207.31 11 57.256 -25.7867 -49.9394 10.925 29
1244463857 1 207.31 -3 53.928 -24.7085 -47.8514 -2.82237 63
1244463857 1 207.31 -1 50.656 -23.2377 -45.0029 -0.884069 63
1244463857 2 207.505 1 53.126 -24.3707 -47.1972 0.927177 51
1244463857 2 207.505 -11 52.416 -23.6069 -45.7179 -10.0014 63
1244463857 2 207.505 5 52.466 -23.98 -46.4406 4.57271 63
1244463857 2 207.505 7 51.898 -23.6336 -45.7696 6.32478 33
1244463857 2 207.505 11 57.216 -25.7687 -49.9045 10.9173 29
1244463857 2 207.505 -1 50.34 -23.0927 -44.7221 -0.878554 63
1244463857 1 207.7 1 61.918 -28.7777 -54.8135 1.08062 63
1244463857 1 207.7 11 57.468 -26.2227 -49.947 10.9654 29
1244463857 2 207.905 -11 52.096 -23.7715 -45.278 -9.94039 63
1244463857 2 207.905 11 57.536 -26.2538 -50.0061 10.9784 29
1244463857 1 208.11 11 59.36 -27.4545 -51.3962 11.3264 31
1244463857 1 208.11 -1 50.498 -23.7893 -44.5347 -0.881312 63
1244463857 2 208.305 -11 52.224 -24.1541 -45.2176 -9.96481 63
1244463857 2 208.305 -3 59.62 -28.0524 -52.5154 -3.12027 63
1244463857 2 208.305 -1 50.546 -23.8119 -44.577 -0.882149 63
1244463857 1 208.5 7 53.258 -25.2231 -46.4552 6.49052 36
1244463857 1 208.5 -5 49.558 -23.557 -43.3867 -4.31926 62
1244463857 1 208.5 11 54.412 -25.4861 -46.9396 10.3823 27
1244463857 1 208.5 -3 51.008 -24.3056 -44.7653 -2.66955 63
1244463857 1 208.5 -1 50.698 -24.1873 -44.5475 -0.884802 63
1244463857 2 208.7 -11 52.368 -24.5288 -45.1763 -9.99229 63
1244463857 2 208.7 5 51.066 -24.2739 -44.7069 4.4507 63
1244463857 2 208.7 7 53.358 -25.2705 -46.5424 6.5027 36
1244463857 2 208.7 -5 49.538 -23.5475 -43.3692 -4.31752 62
1244463857 2 208.7 -3 50.928 -24.2674 -44.6951 -2.66537 63
1244463857 2 208.7 15 60.582 -27.9222 -51.4264 15.6798 63
1244463857 1 208.9 3 51.276 -24.7468 -44.8288 2.68358 63
1244463857 1 208.9 -9 50.99 -24.3392 -44.0903 -7.97659 63
1244463857 1 208.9 -7 56.028 -26.8755 -48.6849 -6.8281 63
1244463857 1 208.9 -5 49.794 -23.973 -43.427 -4.33983 63
1244463857 1 208.9 -3 51 -24.6136 -44.5875 -2.66913 63
1244463857 1 208.9 -1 50.658 -24.4784 -44.3425 -0.884104 63
1244463857 2 209.1 1 49.23 -23.7884 -43.0926 0.859182 43
1244463857 2 209.1 5 50.394 -24.2619 -43.9503 4.39213 63
1244463857 2 209.1 -5 49.934 -24.0404 -43.5491 -4.35203 63
1244463857 2 209.1 11 54.052 -25.6424 -46.4512 10.3136 26
1244463857 2 209.1 -3 51.392 -24.8028 -44.9302 -2.68965 63
1244463857 1 209.3 -13 54.68 -26.0736 -46.4626 -12.3003 63
1244463857 1 209.3 -11 55.292 -26.5618 -47.3325 -10.5502 63
1244463857 1 209.3 -9 50.242 -24.2848 -43.2751 -7.85958 63
1244463857 1 209.3 7 50.81 -24.6802 -43.9796 6.19218 32
1244463857 1 209.3 -5 49.766 -24.2619 -43.2342 -4.33739 63
1244463857 1 209.3 11 54.484 -26.1736 -46.6409 10.396 27
1244463857 2 209.49 -11 55.364 -26.5964 -47.3942 -10.5639 63
1244463857 2 209.49 -9 50.99 -24.6464 -43.9194 -7.97659 63
1244463857 2 209.49 -5 49.602 -24.182 -43.0918 -4.3231 62
1244465184 1 209.68 -13 54.852 -26.4641 -46.4343 -12.339 63
1244465184 1 209.68 3 49.88 -24.6645 -43.2766 2.61052 63
1244465184 1 209.68 -5 49.682 -24.5067 -42.9997 -4.33007 63
1244465184 1 209.68 11 58.536 -28.4519 -49.922 11.1692 30
1244465184 1 209.68 -1 53.09 -26.2838 -46.1178 -0.926548 63
1244465184 2 209.88 -13 53.956 -26.0319 -45.6758 -12.1375 63
1244465184 2 209.88 -11 51.396 -24.9814 -43.8327 -9.80682 63
1244465184 2 209.88 -7 56.728 -27.8798 -48.9182 -6.9134 63
1244465184 2 209.88 -5 49.682 -24.5067 -42.9997 -4.33007 63
1244465184 2 209.88 11 58.336 -28.3547 -49.7514 11.131 30
1244465184 2 209.88 -3 57.524 -28.4443 -49.9086 -3.01057 63
1244465184 2 209.88 -1 53.306 -26.3907 -46.3054 -0.930318 63
1244465184 1 210.08 5 50.966 -25.4474 -43.9344 4.44198 63
1244465184 1 210.08 -7 56.98 -28.346 -48.9388 -6.94412 63
1244465184 1 210.08 -5 49.822 -24.8762 -42.9482 -4.34227 63
1244465184 1 210.08 11 58.732 -28.8962 -49.8886 11.2066 30
1244465184 1 210.08 -1 53.374 -26.7474 -46.1789 -0.931505 63
1244465184 2 210.28 1 49.046 -24.5785 -42.4343 0.855971 42
1244465184 2 210.28 -9 50.334 -24.9172 -43.0191 -7.87397 63
1244465184 2 210.28 7 52.358 -26.0467 -44.9691 6.38084 34
1244465184 2 210.28 -5 49.582 -24.7564 -42.7413 -4.32136 62
1244465184 2 210.28 11 59.332 -29.1914 -50.3983 11.3211 31
1244465184 2 210.28 13 63.988 -31.2494 -53.9514 14.3942 48
1244465184 2 210.28 -1 53.458 -26.7895 -46.2516 -0.932971 63
1244465184 1 210.48 -7 57.728 -29.0635 -49.3795 -7.03527 63
1244465184 1 210.48 -5 49.722 -25.1249 -42.6877 -4.33356 63
1244465184 1 210.48 11 59.22 -29.4867 -50.0985 11.2997 30
1244465184 1 210.48 -1 47.826 -24.2554 -41.2105 -0.834679 63
1244465184 2 210.68 1 48.65 -24.6733 -41.9205 0.84906 41
1244465184 2 210.68 -11 51.696 -25.7404 -43.7334 -9.86406 63
1244465184 2 210.68 7 55.818 -28.1019 -47.7457 6.8025 39
1244465184 2 210.68 -5 49.622 -25.0744 -42.6018 -4.32484 62
1244465184 2 210.68 -3 48.132 -24.3809 -41.4236 -2.51903 55
1244465184 2 210.68 -1 48.226 -24.4583 -41.5551 -0.84166 63
1244465184 1 210.88 1 48.73 -25.0065 -41.8159 0.850456 41
1244465184 1 210.88 -7 59.124 -30.1187 -50.3646 -7.2054 63
1244465184 1 210.88 -3 47.964 -24.5834 -41.1084 -2.51024 55
1244465184 1 210.88 -1 48.362 -24.8176 -41.5001 -0.844033 63
1244465184 2 211.075 1 49.458 -25.38 -42.4406 0.863161 44
1244465184 2 211.075 -11 50.952 -25.6702 -42.9258 -9.7221 63
1244465184 2 211.075 -9 50.59 -25.6452 -42.884 -7.91402 63
1244465184 2 211.075 7 50.686 -25.8203 -43.1767 6.17707 32
1244465184 1 211.27 -11 51.056 -26.0148 -42.8374 -9.74194 63
1244465184 1 211.27 7 50.518 -26.027 -42.8574 6.1566 31
1244465184 1 211.27 -5 50.318 -26.0193 -42.8447 -4.3855 63
1244465184 1 211.27 11 51.74 -26.3633 -43.4113 9.87246 25
1244465184 1 211.27 -1 47.614 -24.7113 -40.6909 -0.830979 63
1244465184 2 211.475 -11 50.936 -25.9537 -42.7367 -9.71905 63
1244465184 2 211.475 -9 50.222 -25.7479 -42.3978 -7.85645 63
1244465184 2 211.475 7 50.558 -26.0476 -42.8914 6.16147 31
1244465184 2 211.475 -7 54.332 -27.992 -46.0931 -6.62141 63
1244465184 2 211.475 -5 50.382 -26.0524 -42.8992 -4.39108 63
1244465184 2 211.475 11 52.66 -26.8321 -44.1832 10.048 25
1244465184 2 211.475 -3 47.732 -24.7424 -40.7421 -2.4981 54
1244465184 2 211.475 -1 47.562 -24.6843 -40.6465 -0.830071 63
1244465184 1 211.68 -9 49.958 -25.9137 -41.9906 -7.81515 63
1244465184 1 211.68 -7 54.628 -28.4754 -46.1416 -6.65748 63
1244465184 1 211.68 11 51.868 -26.7393 -43.3284 9.89688 25
1244465184 1 211.68 -3 47.716 -25.0249 -40.5504 -2.49726 54
1244465184 1 211.68 -1 47.586 -24.9871 -40.4893 -0.83049 63
1244465184 2 211.875 3 53.776 -28.2031 -45.7004 2.81442 63
1244465184 2 211.875 5 53.538 -28.0098 -45.3872 4.66614 63
1244465184 2 211.875 -9 49.894 -25.8805 -41.9368 -7.80514 63
1244465184 2 211.875 -7 54.728 -28.5275 -46.2261 -6.66967 63
1244465184 2 211.875 -5 54.614 -28.5727 -46.2994 -4.75992 63
1244465184 2 211.875 -1 47.562 -24.9745 -40.4688 -0.830071 63
1244465184 1 212.07 -11 51.444 -26.8126 -42.7927 -9.81598 63
1244465184 1 212.07 -9 50.094 -26.2702 -41.927 -7.83643 63
1244465184 1 212.07 7 56.026 -29.5256 -47.1226 6.82785 40
1244465184 1 212.07 -7 54.728 -28.8415 -46.0308 -6.66967 63
1244465184 1 212.07 11 52.14 -27.1754 -43.3717 9.94878 25
1244465184 1 212.07 -3 47.732 -25.3088 -40.3927 -2.4981 54
1244465184 1 212.07 -1 47.346 -25.1348 -40.1149 -0.826302 63
1244465184 2 212.27 -7 54.644 -28.7972 -45.9602 -6.65943 63
1244465184 2 212.27 11 61.592 -32.1017 -51.2341 11.7523 34
1244465184 2 212.27 -3 52.328 -27.7457 -44.282 -2.73864 63
1244465184 2 212.27 -1 47.314 -25.1178 -40.0878 -0.825743 63
1244465184 1 212.47 -9 50.014 -26.5198 -41.6759 -7.82391 63
1244465184 1 212.47 -7 57.2 -30.4794 -47.8984 -6.97093 63
1244465184 2 212.67 -9 50.294 -26.6683 -41.9093 -7.86771 63
1244465184 2 212.67 -7 57.168 -30.4623 -47.8716 -6.96703 63
1244465184 2 212.67 11 63.128 -33.2681 -52.2808 12.0454 36
1244465184 2 212.67 -3 48.216 -25.8497 -40.6228 -2.52343 56
1244465184 1 212.87 -7 57.356 -30.8971 -47.8145 -6.98994 63
1244465184 1 212.87 11 62.968 -33.547 -51.9154 12.0149 36
1244465184 1 212.87 -3 47.632 -25.8161 -39.9515 -2.49287 53
1244465184 1 212.87 13 60.692 -32.0954 -49.669 13.6527 45
1244465184 1 212.87 -1 47.554 -25.8053 -39.9347 -0.829932 63
1244465184 2 213.065 -7 57.568 -31.0113 -47.9912 -7.01577 63
1244465184 2 213.065 -5 47.354 -25.6029 -39.6215 -4.12717 58
1244465184 2 213.065 11 63.128 -33.6323 -52.0473 12.0454 36
1244465184 2 213.065 -3 47.572 -25.7836 -39.9012 -2.48973 53
1244465184 2 213.065 -1 47.534 -25.7944 -39.9179 -0.829583 63
1244465184 1 213.26 1 50.382 -27.6273 -42.1225 0.879287 47
1244465184 1 213.26 7 51.83 -28.2137 -43.0167 6.31649 33
1244465184 1 213.26 -7 57.576 -31.3416 -47.7856 -7.01675 63
1244465184 1 213.26 9 51.134 -27.6986 -42.2313 7.99912 42
1244465184 1 213.26 -5 47.078 -25.7212 -39.2164 -4.10312 57
1244465184 1 213.26 -3 47.656 -26.1006 -39.7949 -2.49412 54
1244465184 2 213.46 7 52.03 -28.3226 -43.1827 6.34086 34
1244465184 2 213.46 -7 57.612 -31.3612 -47.8155 -7.02114 63
1244465184 2 213.46 -5 46.922 -25.6359 -39.0864 -4.08952 57
1244465184 2 213.46 -3 47.584 -26.0612 -39.7348 -2.49035 53
1244465184 2 213.46 -1 48.142 -26.3989 -40.2498 -0.840194 63
1244465184 1 213.66 -5 47.022 -25.9634 -38.9894 -4.09824 57
1244465184 1 213.66 11 55.456 -30.1725 -45.3103 10.5815 28
1244465184 1 213.66 -1 48.362 -26.8012 -40.2476 -0.844033 63
1244465184 2 213.86 1 51.454 -28.5147 -42.8208 0.897996 49
1244465184 2 213.86 -13 49.76 -26.8733 -40.3558 -11.1936 63
1244465184 2 213.86 5 56.262 -31.0653 -46.651 4.90356 63
1244465184 2 213.86 -5 46.906 -25.8994 -38.8932 -4.08813 57
1244465184 2 213.86 11 55.4 -30.142 -45.2645 10.5708 27
1244465184 2 213.86 -1 48.31 -26.7724 -40.2043 -0.843126 63
1244465184 1 214.06 1 49.83 -27.9036 -41.2755 0.869653 45
1244465184 1 214.06 -9 54.09 -29.9207 -44.2592 -8.46154 63
1244465184 1 214.06 -1 48.298 -27.0457 -40.0065 -0.842916 63
1244465184 2 214.26 5 55.462 -30.9439 -45.7727 4.83383 63
1244465184 2 214.26 -9 54.19 -29.976 -44.3411 -8.47718 63
1244465184 2 214.26 7 53.03 -29.4786 -43.6053 6.46273 35
1244465184 2 214.26 -7 48.016 -26.6914 -39.4824 -5.85168 63
1244465184 2 214.26 -5 53.418 -29.8035 -44.0858 -4.65569 63
1244465184 2 214.26 -3 53.188 -29.7477 -44.0033 -2.78364 63
1244465184 2 214.26 -1 48.328 -27.0625 -40.0313 -0.84344 63
1244466511 1 214.46 -15 47.8 -26.1251 -38.0692 -12.3716 63
1244466511 1 214.46 1 50.23 -28.4174 -41.4094 0.876634 46
1244466511 1 214.46 7 53.658 -30.135 -43.9124 6.53927 36
1244466511 1 214.46 -7 48.02 -26.9687 -39.2984 -5.85217 63
1244466511 1 214.46 9 51.962 -29.0397 -42.3163 8.12865 42
1244466511 1 214.46 -5 47.01 -26.4985 -38.6133 -4.09719 57
1244466511 1 214.46 11 54.992 -30.5445 -44.509 10.493 27
1244466511 1 214.46 -1 48.38 -27.3707 -39.8843 -0.844347 63
1244466511 2 214.66 -9 53.89 -30.1172 -43.8864 -8.43025 63
1244466511 2 214.66 7 53.858 -30.2474 -44.0761 6.56364 36
1244466511 2 214.66 -7 48.012 -26.9642 -39.2918 -5.85119 63
1244466511 2 214.66 9 52.334 -29.2476 -42.6192 8.18684 42
1244466511 2 214.66 -5 46.878 -26.4241 -38.5048 -4.08569 57
1244466511 2 214.66 11 54.764 -30.4178 -44.3245 10.4495 27
1244466511 2 214.66 -1 48.66 -27.5291 -40.1151 -0.849234 63
1244466511 1 214.86 -15 47.828 -26.4057 -37.9081 -12.3788 63
1244466511 1 214.86 -11 49.172 -27.589 -39.6068 -9.38246 63
1244466511 1 214.86 -7 47.336 -26.8543 -38.5521 -5.76881 63
1244466511 1 214.86 11 55.036 -30.8791 -44.3301 10.5014 27
1244466511 1 214.86 -1 48.284 -27.5936 -39.6135 -0.842672 63
1244466511 2 215.055 -15 47.728 -26.3505 -37.8288 -12.3529 63
1244466511 2 215.055 1 52.678 -30.1047 -43.2184 0.919358 51
1244466511 2 215.055 -7 47.812 -27.1244 -38.9398 -5.82682 63
1244466511 2 215.055 -5 46.622 -26.5465 -38.1102 -4.06337 56
1244466511 2 215.055 -1 48.112 -27.4953 -39.4723 -0.83967 63
1244466511 1 215.25 1 52.642 -30.3774 -42.9831 0.91873 51
1244466511 1 215.25 7 59.35 -33.9982 -48.1064 7.23295 45
1244466511 1 215.25 -7 47.308 -27.1001 -38.3457 -5.76539 63
1244466511 1 215.25 -3 47.632 -27.4529 -38.845 -2.49287 53
1244466511 1 215.25 -1 47.952 -27.6711 -39.1536 -0.836878 63
1244466511 2 215.45 1 52.926 -30.5413 -43.215 0.923686 51
1244466511 2 215.45 -7 48.036 -27.5171 -38.9358 -5.85412 63
1244466511 2 215.45 -5 46.686 -26.8421 -37.9806 -4.06895 56
1244466511 2 215.45 11 55.016 -31.1688 -44.1029 10.4975 27
1244466511 2 215.45 -1 47.96 -27.6757 -39.1602 -0.837017 63
1244466511 1 215.65 -9 46.294 -26.6494 -37.155 -7.24198 63
1244466511 1 215.65 -7 47.9 -27.7096 -38.6331 -5.83754 63
1244466511 1 215.65 11 55.048 -31.4943 -43.9097 10.5037 27
1244466511 1 215.65 -3 47.66 -27.7397 -38.6751 -2.49433 54
1244466511 1 215.65 -1 48.06 -28.0067 -39.0472 -0.838763 63
1244466511 2 215.85 -15 48.228 -27.151 -37.8544 -12.4823 63
1244466511 2 215.85 -9 46.566 -26.806 -37.3733 -7.28453 63
1244466511 2 215.85 -5 49.822 -28.9274 -40.3309 -4.34227 63
1244466511 2 215.85 11 55.336 -31.659 -44.1395 10.5586 27
1244466511 2 215.85 -1 48.06 -28.0067 -39.0472 -0.838763 63
1244466511 1 216.05 5 56.662 -33.2182 -45.6371 4.93842 63
1244466511 1 216.05 -9 47.094 -27.3732 -37.6069 -7.36713 63
1244466511 1 216.05 -7 47.312 -27.6352 -37.9668 -5.76588 63
1244466511 1 216.05 -3 47.564 -27.9526 -38.403 -2.48931 53
1244466511 1 216.05 -1 48.02 -28.255 -38.8184 -0.838065 63
1244466511 2 216.245 -11 59.088 -34.1339 -46.8951 -11.2745 63
1244466511 2 216.245 -7 47.648 -27.8314 -38.2364 -5.80683 63
1244466511 2 216.245 11 55.136 -31.8509 -43.7586 10.5204 27
1244466511 1 216.44 -15 48.528 -27.8425 -37.7095 -12.56 63
1244466511 1 216.44 -7 47.86 -28.216 -38.2154 -5.83267 63
1244466511 1 216.44 11 56.024 -32.6658 -44.2421 10.6899 28
1244466511 1 216.44 -3 47.472 -28.1588 -38.1379 -2.48449 53
1244466511 2 216.635 -15 48.528 -27.8425 -37.7095 -12.56 63
1244466511 2 216.635 -13 48.24 -27.9192 -37.8134 -10.8516 63
1244466511 2 216.635 3 51.132 -30.3298 -41.0783 2.67604 63
1244466511 2 216.635 -9 46.594 -27.3352 -37.0224 -7.28891 63
1244466511 2 216.635 -7 47.728 -28.1382 -38.11 -5.81658 63
1244466511 2 216.635 -5 47.422 -28.0606 -38.0048 -4.1331 58
1244466511 2 216.635 -1 48.34 -28.7087 -38.8826 -0.843649 63
1244466511 1 216.83 1 51.326 -30.7623 -41.076 0.895762 48
1244466511 1 216.83 -7 47.668 -28.3613 -37.8699 -5.80927 63
1244466511 1 216.83 -5 47.17 -28.1681 -37.612 -4.11114 57
1244466511 1 216.83 11 57.436 -33.797 -45.1281 10.9593 29
1244466511 1 216.83 -1 48.56 -29.1045 -38.8624 -0.847489 63
1244466511 2 217.035 -15 48.656 -28.1727 -37.6181 -12.5931 63
1244466511 2 217.035 -11 49.2 -28.9507 -38.657 -9.3878 63
1244466511 2 217.035 -7 47.628 -28.3375 -37.8381 -5.80439 63
1244466511 2 217.035 -5 47.038 -28.0893 -37.5068 -4.09963 57
1244466511 2 217.035 11 58.7 -34.5408 -46.1213 11.2005 30
1244466511 2 217.035 15 60.282 -34.9043 -46.6067 15.6021 63
1244466511 1 217.24 -7 48.016 -28.8405 -37.941 -5.85168 63
1244466511 1 217.24 -5 47.142 -28.4197 -37.3873 -4.1087 57
1244466511 1 217.24 11 57.176 -33.9646 -44.6819 10.9097 29
1244466511 1 217.24 -3 48.584 -29.3606 -38.6251 -2.54269 57
1244466511 1 217.24 -1 51.572 -31.2043 -41.0506 -0.900055 63
1244466511 1 217.24 15 60.282 -35.2369 -46.3557 15.6021 63
1244466511 2 217.44 -15 48.728 -28.4832 -37.4709 -12.6117 63
1244466511 2 217.44 -7 47.804 -28.7132 -37.7735 -5.82584 63
1244466511 2 217.44 -5 47.274 -28.4992 -37.492 -4.1202 57
1244466511 2 217.44 11 57.336 -34.0597 -44.807 10.9402 29
1244466511 2 217.44 -3 48.76 -29.4669 -38.765 -2.5519 58
1244466511 1 217.64 -15 49.428 -29.157 -37.8066 -12.7929 63
1244466511 1 217.64 -13 49.704 -29.5762 -38.35 -11.181 63
1244466511 1 217.64 -7 47.96 -29.0708 -37.6947 -5.84485 63
1244466511 1 217.64 -5 47.106 -28.6581 -37.1596 -4.10556 57
1244466511 1 217.64 11 57.32 -34.3621 -44.5557 10.9372 29
1244466511 1 217.64 15 61.21 -36.1071 -46.8184 15.8423 63
1244466511 2 217.835 -13 49.62 -29.5262 -38.2852 -11.1621 63
1244466511 2 217.835 -9 47.094 -28.4061 -36.8329 -7.36713 63
1244466511 2 217.835 11 57.452 -34.4412 -44.6583 10.9624 29
1244466511 2 217.835 -1 55.952 -34.1646 -44.2996 -0.976497 63
1244466511 2 217.835 15 61.154 -36.0741 -46.7756 15.8278 63
1244466511 1 218.03 -7 48.436 -29.6177 -37.8681 -5.90286 63
1244466511 1 218.03 11 57.336 -34.6742 -44.3331 10.9402 29
1244466511 1 218.03 -3 47.984 -29.5212 -37.7446 -2.51129 55
1244466511 1 218.03 -1 56.084 -34.5466 -44.17 -0.978801 63
1244466511 2 218.235 -9 47.094 -28.6562 -36.6387 -7.36713 63
1244466511 2 218.235 -7 48.36 -29.5713 -37.8087 -5.8936 63
1244466511 2 218.235 -5 47.522 -29.1657 -37.2901 -4.14182 58
1244466511 2 218.235 -1 52.772 -32.5065 -41.5616 -0.920998 63
1244466511 1 218.44 3 55.772 -34.6256 -43.6241 2.91888 63
1244466511 1 218.44 -5 48.346 -29.9421 -37.7234 -4.21363 60
1244466511 1 218.44 11 78.016 -47.611 -59.9841 14.8862 60
1244466511 1 218.44 -1 52.856 -32.8553 -41.3937 -0.922464 63
