timeStamp block azimuth verticalAngle distance x y z reflectivity
1244785017 1 279.7 -1 74.088 -73.0177 12.4812 -1.29301 63
1244785017 1 280.1 1 74.108 -72.9484 12.9941 1.29336 63
1244785017 1 280.1 11 74.592 -72.0868 12.8406 14.2328 54
1244785017 1 280.1 -1 74.336 -73.1729 13.0341 -1.29734 63
1244785017 1 280.5 7 74.338 -72.5484 13.446 9.05952 58
1244785017 1 280.5 -5 74.994 -73.4576 13.6146 -6.53616 63
1244785017 1 280.5 11 74.82 -72.2155 13.3844 14.2763 55
1244785017 1 280.5 -3 74.808 -73.4545 13.614 -3.91515 63
1244785017 1 280.5 -1 74.536 -73.2767 13.581 -1.30083 63
1244785017 1 280.88 -7 75.908 -73.9879 14.221 -9.25086 63
1244785017 1 280.88 11 74.988 -72.2871 13.8941 14.3084 55
1244785017 1 280.88 -3 75.104 -73.6529 14.1567 -3.93064 63
1244785017 1 280.88 -1 74.764 -73.4089 14.1098 -1.30481 63
1244785017 1 281.28 1 74.808 -73.3518 14.6305 1.30558 63
1244785017 1 281.28 11 75.276 -72.4656 14.4537 14.3633 56
1244785017 1 281.28 -1 75.032 -73.5714 14.6743 -1.30949 63
1244785017 1 281.68 -5 75.994 -74.1372 15.3261 -6.62331 63
1244785017 1 281.68 11 75.488 -72.5667 15.0014 14.4038 56
1244785017 1 281.68 -3 75.704 -74.0348 15.3049 -3.96204 63
1244785017 1 281.68 -1 75.232 -73.663 15.228 -1.31298 63
1244785017 1 282.08 7 75.334 -73.1167 15.6482 9.18091 59
1244785017 1 282.08 11 75.772 -72.7328 15.566 14.458 56
1244785017 1 282.08 -1 75.58 -73.8951 15.8147 -1.31905 63
1244785017 1 282.48 11 76.016 -72.8562 16.1252 14.5045 57
1244785017 1 282.48 -1 75.792 -73.9899 16.3761 -1.32275 63
1244785017 1 282.88 -5 76.794 -74.5769 17.053 -6.69304 63
1244785017 1 282.88 11 76.24 -72.9562 16.6824 14.5473 57
1244785017 1 282.88 -1 76.132 -74.2051 16.968 -1.32869 63
1244785017 1 283.27 11 76.484 -73.0741 17.2336 14.5938 57
1244785017 1 283.67 7 76.334 -73.6188 17.9055 9.30277 60
1244785017 1 283.67 11 76.776 -73.2305 17.8111 14.6496 58
1244786344 1 284.07 -5 77.594 -74.9797 18.7919 -6.76276 63
1244786344 1 284.07 11 77.084 -73.3977 18.3954 14.7083 58
1244786344 1 284.07 -1 76.832 -74.5156 18.6756 -1.3409 63
1244786344 1 284.47 11 77.376 -73.545 18.979 14.764 59
1244786344 1 284.87 11 77.636 -73.6574 19.5574 14.8136 59
1244786344 1 284.87 -1 77.432 -74.8275 19.8681 -1.35137 63
1244786344 1 285.26 11 77.916 -73.7877 20.1307 14.8671 60
1244786344 1 285.26 -1 77.704 -74.9529 20.4486 -1.35612 63
1244786344 1 285.66 -7 79.304 -75.7911 21.2468 -9.66473 63
1244786344 1 285.66 11 78.26 -73.9705 20.7365 14.9327 60
1244786344 1 285.66 -1 78.032 -75.124 21.0598 -1.36185 63
1244786344 1 286.06 11 78.476 -74.0277 21.311 14.9739 61
1244786344 1 286.06 -1 78.332 -75.2634 21.6668 -1.36708 63
1244786344 1 286.46 7 78.334 -74.5637 22.0302 9.54651 62
1244786344 1 286.46 11 78.8 -74.1822 21.9174 15.0357 61
1244786344 1 286.46 -1 78.632 -75.398 22.2767 -1.37232 63
1244786344 1 286.85 11 79.236 -74.4409 22.5459 15.1189 62
1244786344 1 287.25 -5 80.392 -76.4838 23.7489 -7.00662 63
1244786344 1 287.25 11 79.46 -74.4916 23.1303 15.1617 62
1244786344 1 287.25 -1 79.428 -75.8438 23.5501 -1.38621 63
1244786344 1 287.65 11 79.752 -74.6015 23.7367 15.2174 63
1244786344 1 288.05 11 80.184 -74.8372 24.3883 15.2998 63
1244786344 1 288.43 11 80.512 -74.9792 24.9859 15.3624 63
1244786344 1 288.43 -1 80.428 -76.2913 25.4231 -1.40366 63
1244787671 1 288.85 11 80.836 -75.095 25.6376 15.4242 63
1244787671 1 289.24 -5 81.592 -76.7417 26.7843 -7.11121 63
1244787671 1 289.24 11 81.26 -75.3118 26.2853 15.5051 63
1244787671 1 289.24 -1 80.828 -76.3019 26.6308 -1.41064 63
1244787671 1 289.63 11 81.712 -75.549 26.9464 15.5914 63
1244787671 1 290.04 11 82.164 -75.7711 27.6384 15.6776 63
1244787671 1 290.44 11 82.512 -75.8964 28.2859 15.744 63
1244787671 1 290.84 11 82.912 -76.064 28.9548 15.8204 63
1244787671 1 291.23 11 83.208 -76.136 29.5771 15.8768 63
1244787671 1 291.63 11 83.408 -76.1102 30.1803 15.915 63
1244787671 1 292.82 11 84.308 -76.2813 32.097 16.0867 63
1244787671 1 292.82 -1 84.424 -77.8041 32.7378 -1.4734 63
1244787671 1 293.22 11 84.456 -76.1889 32.6861 16.115 63
1244788998 1 293.61 11 84.656 -76.1445 33.2825 16.1531 63
1244788998 1 294.01 11 85.456 -76.6277 34.1329 16.3058 63
1244788998 1 294.4 11 86.036 -76.912 34.8888 16.4164 63
1244788998 1 294.8 11 86.808 -77.3545 35.7428 16.5637 63
1244788998 1 295.2 -1 87.62 -79.2689 37.3011 -1.52918 63
1244788998 1 295.6 11 87.832 -77.7544 37.2537 16.7591 63
1244788998 1 295.6 -1 88.02 -79.3672 38.0264 -1.53616 63
1244788998 1 295.99 11 88.404 -78.0038 38.0281 16.8683 63
1244788998 1 296.39 11 88.904 -78.176 38.7899 16.9637 63
1244788998 1 296.79 11 89.504 -78.4291 39.6002 17.0782 63
1244788998 1 297.19 11 90.104 -78.6746 40.4159 17.1927 63
1244788998 1 297.59 11 90.904 -79.0866 41.3279 17.3453 63
1244788998 1 297.98 11 91.356 -79.1952 42.0734 17.4315 63
1244790325 1 298.38 11 91.9 -79.3694 42.8791 17.5353 63
1244790325 1 298.38 -1 92.016 -80.9447 43.7301 -1.6059 63
1244790325 1 298.78 11 92.5 -79.5844 43.7157 17.6498 63
1244790325 1 299.18 11 93.1 -79.7915 44.5574 17.7643 63
1244790325 1 299.57 11 93.7 -79.9986 45.3901 17.8788 63
1244790325 1 300.76 11 95.696 -80.7224 48.0438 18.2597 63
1244790325 1 302.35 11 98.496 -81.6802 51.7359 18.7939 63
1244791652 1 305.12 11 104.288 -83.735 58.8936 19.8991 63
1244858007 1 186.11 11 82.04 -8.57171 -80.0752 15.654 63
1244859334 1 186.5 11 82.512 -9.16901 -80.4754 15.744 63
1244859334 1 187.31 11 81.772 -10.2133 -79.6172 15.6028 63
1244859334 1 189.28 7 75.334 -12.0578 -73.7939 9.18091 59
1244859334 1 190.08 15 73.942 -12.5006 -70.32 19.1376 63
1244859334 1 190.87 7 78.186 -14.6345 -76.2108 9.52848 62
1244860662 1 191.27 7 78.462 -15.2197 -76.3755 9.56211 62
1244860662 1 191.27 11 73.588 -14.1173 -70.8431 14.0413 53
1244860662 1 192.47 11 70.524 -14.9484 -67.5951 13.4566 48
1244860662 1 193.66 11 70.224 -16.2794 -66.9839 13.3994 47
1244863316 1 203.6 7 55.754 -22.1547 -50.7101 6.7947 39
1244863316 1 203.6 11 60.332 -23.7101 -54.2702 11.5119 32
1244863316 1 203.6 -1 56.554 -22.6379 -51.8161 -0.987003 63
1244863316 1 204 11 53.356 -21.3031 -47.8476 10.1808 26
1244863316 1 204 -1 53.858 -21.9027 -49.1942 -0.939952 63
1244863316 1 204 15 58.086 -22.8207 -51.2561 15.0338 59
1244863316 1 204.39 11 53.172 -21.5537 -47.537 10.1457 26
1244863316 1 204.39 13 54.796 -22.0478 -48.6267 12.3264 45
1244863316 1 204.39 -1 53.858 -22.237 -49.044 -0.939952 63
1244863316 1 204.8 -9 55.686 -23.07 -49.9281 -8.71121 63
1244863316 1 204.8 9 57.43 -23.7926 -51.4918 8.98403 42
1244863316 1 204.8 11 53.032 -21.8357 -47.2568 10.119 26
1244863316 1 204.8 13 55.196 -22.5587 -48.8215 12.4164 45
1244863316 1 204.8 -1 53.534 -22.4515 -48.5896 -0.934297 63
1244863316 1 205.18 -13 53.156 -22.0363 -46.872 -11.9575 63
1244863316 1 205.18 3 52.344 -22.2399 -47.3051 2.73947 63
1244863316 1 205.18 5 54.066 -22.9156 -48.7422 4.71216 63
1244863316 1 205.18 7 50.958 -21.5192 -45.772 6.21022 32
1244863316 1 205.18 11 53.3 -22.2605 -47.349 10.1701 26
1244863316 1 205.18 -1 53.158 -22.6133 -48.0994 -0.927735 63
1244863316 1 205.18 15 52.162 -21.4368 -45.5969 13.5005 47
1244864643 1 205.58 3 52.116 -22.4713 -46.9433 2.72754 63
1244864643 1 205.58 -11 53.496 -22.6736 -47.366 -10.2075 63
1244864643 1 205.58 5 55.662 -23.9418 -50.0151 4.85126 63
1244864643 1 205.58 7 50.878 -21.8039 -45.549 6.20047 32
1244864643 1 205.58 11 60.588 -25.6795 -53.6453 11.5607 32
1244864643 1 205.99 -13 52.884 -22.5806 -46.3175 -11.8963 63
1244864643 1 205.99 11 60.76 -26.1367 -53.6119 11.5936 32
1244864643 1 205.99 -1 50.93 -22.3149 -45.7725 -0.888851 63
1244864643 1 206.39 1 55.724 -24.7644 -49.9094 0.972518 56
1244864643 1 206.39 -11 53.296 -23.2537 -46.8648 -10.1694 63
1244864643 1 206.39 7 50.838 -22.428 -45.2007 6.19559 32
1244864643 1 206.39 -3 53.628 -23.8038 -47.9736 -2.80667 63
1244864643 1 206.39 -1 50.458 -22.4241 -45.1929 -0.880614 63
1244864643 1 206.78 -15 53.824 -23.4249 -46.4137 -13.9307 63
1244864643 1 206.78 11 59.508 -26.3197 -52.1493 11.3547 31
1244864643 1 206.78 -1 51.13 -23.0339 -45.639 -0.892342 63
1244864643 1 206.78 15 53.79 -23.4101 -46.3844 13.9219 51
1244864643 1 207.17 3 50.132 -22.8605 -44.5391 2.62371 63
1244864643 1 207.17 -9 57.886 -26.1072 -50.8646 -9.05537 63
1244864643 1 207.17 11 59.588 -26.7099 -52.0388 11.3699 31
1244864643 1 207.17 15 52.118 -22.9878 -44.7872 13.4891 47
1244864643 1 207.57 1 51.728 -23.9377 -45.8471 0.902778 49
1244864643 1 207.57 3 49.956 -23.0896 -44.2226 2.6145 63
1244864643 1 207.57 -11 54.096 -24.5774 -47.0721 -10.322 63
1244864643 1 207.57 -7 57.328 -26.3355 -50.4394 -6.98653 63
1244864643 1 207.57 11 61.756 -28.0575 -53.7376 11.7836 34
1244864643 1 207.57 13 50.8 -22.9093 -43.8773 11.4275 45
1244864643 1 207.57 -1 50.786 -23.5018 -45.0122 -0.886338 63
1244864643 1 207.98 5 50.094 -23.4128 -44.0702 4.36598 63
1244864643 1 207.98 7 56.154 -26.149 -49.2206 6.84345 40
1244864643 1 207.98 -7 57.804 -26.9174 -50.6669 -7.04454 63
1244864643 1 207.98 11 50.116 -23.0806 -43.4449 9.56258 23
1244864643 1 207.98 -3 56.252 -26.3552 -49.6087 -2.944 63
1244864643 1 207.98 15 54.018 -24.4797 -46.0784 13.9809 51
1244864643 1 208.36 1 51.728 -24.5676 -45.5127 0.902778 49
1244864643 1 208.36 7 56.154 -26.4749 -49.0461 6.84345 40
1244864643 1 208.36 11 49.824 -23.2321 -43.0386 9.50687 23
1244864643 1 208.36 -1 50.746 -24.1012 -44.6487 -0.88564 63
1244864643 1 208.36 15 53.99 -24.7719 -45.8913 13.9736 51
1244864643 1 208.76 3 50.28 -24.1586 -44.0172 2.63145 63
1244864643 1 208.76 11 50.008 -23.6189 -43.0337 9.54198 23
1244864643 1 208.76 -1 50.908 -24.4902 -44.6213 -0.888467 63
1244864643 1 209.16 3 55.772 -27.1377 -48.6368 2.91888 63
1244864643 1 209.16 5 48.67 -23.6242 -42.34 4.24187 57
1244864643 1 209.16 7 47.814 -23.1237 -41.4429 5.82706 26
1244864643 1 209.16 11 49.276 -23.5686 -42.2403 9.4023 22
1244864643 1 209.16 -3 51.8 -25.205 -45.173 -2.711 63
1244864643 1 209.16 -1 50.232 -24.4718 -43.859 -0.876669 63
1244864643 1 209.57 7 48.434 -23.7234 -41.8116 5.90262 27
1244864643 1 209.57 -5 59.61 -29.3048 -51.6487 -5.19535 63
1244864643 1 209.57 11 49.184 -23.8257 -41.992 9.38475 22
1244864643 1 209.96 5 47.998 -23.8788 -41.426 4.1833 54
1244864643 1 209.96 -7 59.252 -29.3696 -50.9518 -7.221 63
1244864643 1 209.96 11 57.468 -28.172 -48.874 10.9654 29
1244865970 1 210.36 1 57.724 -29.1711 -49.8005 1.00742 59
1244865970 1 210.36 7 47.862 -24.0106 -40.9907 5.83291 26
1244865970 1 210.36 11 54.216 -26.899 -45.9217 10.3449 27
1244865970 1 210.36 -1 51.404 -25.9772 -44.348 -0.897124 63
1244865970 1 210.36 15 55.686 -27.1864 -46.4123 14.4126 54
1244865970 1 210.76 1 57.668 -29.4894 -49.5476 1.00645 59
1244865970 1 210.76 7 47.562 -24.1439 -40.5662 5.79635 26
1244865970 1 210.76 -7 48.436 -24.5876 -41.3116 -5.90286 63
1244865970 1 210.76 -5 50.418 -25.6878 -43.1602 -4.39422 63
1244865970 1 210.76 11 49.328 -24.7649 -41.6096 9.41223 22
1244865970 1 210.76 -1 51.256 -26.2105 -44.0385 -0.894541 63
1244865970 1 211.15 -7 48.236 -24.7655 -40.9734 -5.87849 63
1244865970 1 211.15 -5 49.222 -25.3647 -41.9647 -4.28998 62
1244865970 1 211.15 11 54.22 -27.5316 -45.5498 10.3457 27
1244865970 1 211.15 13 53.548 -26.9894 -44.6527 12.0457 45
1244865970 1 211.15 -1 51.056 -26.4062 -43.6879 -0.89105 63
1244865970 1 211.15 15 50.774 -25.3694 -41.9726 13.1413 45
1244865970 1 211.55 1 47.956 -25.0888 -40.8611 0.836948 39
1244865970 1 211.55 5 47.818 -24.9252 -40.5947 4.16761 53
1244865970 1 211.55 7 47.862 -24.8568 -40.4832 5.83291 26
1244865970 1 211.55 -7 48.036 -24.9471 -40.6304 -5.85412 63
1244865970 1 211.55 11 54.188 -27.8325 -45.3297 10.3396 27
1244865970 1 211.55 -3 49.432 -25.8295 -42.0674 -2.58707 61
1244865970 1 211.55 -1 54.296 -28.4056 -46.2631 -0.947596 63
1244865970 1 211.95 1 47.632 -25.202 -40.4101 0.831293 38
1244865970 1 211.95 3 47.152 -24.9177 -39.9541 2.46775 57
1244865970 1 211.95 -7 48.136 -25.2827 -40.5394 -5.8663 63
1244865970 1 211.95 9 50.334 -26.3078 -42.1831 7.87397 42
1244865970 1 211.95 11 60.632 -31.4957 -50.5016 11.5691 32
1244865970 1 211.95 -3 49.332 -26.0697 -41.8013 -2.58184 60
1244865970 1 211.95 -1 54.24 -28.6983 -46.0162 -0.946619 63
1244865970 1 212.35 1 47.416 -25.368 -40.0507 0.827523 37
1244865970 1 212.35 5 49.07 -26.1569 -41.2964 4.27673 59
1244865970 1 212.35 7 48.414 -25.7127 -40.5951 5.90018 27
1244865970 1 212.35 -3 49.532 -26.4677 -41.787 -2.5923 61
1244865970 1 212.73 5 53.266 -28.6903 -44.6383 4.64244 63
1244865970 1 212.73 -7 48.936 -26.2615 -40.8595 -5.9638 63
1244865970 1 212.73 11 72.772 -38.6235 -60.0931 13.8856 52
1244865970 1 212.73 -3 49.66 -26.8134 -41.7181 -2.599 62
1244865970 1 212.73 -1 47.136 -25.4816 -39.6461 -0.822637 63
1244865970 1 213.14 3 47.208 -25.7726 -39.4748 2.47068 57
1244865970 1 213.14 -9 48.154 -26.001 -39.8247 -7.53295 63
1244865970 1 213.14 7 48.462 -26.2961 -40.2766 5.90603 27
1244865970 1 213.14 -7 49.036 -26.6075 -40.7536 -5.97599 63
1244865970 1 213.14 -5 48.822 -26.5888 -40.7249 -4.25512 61
1244865970 1 213.14 -1 46.984 -25.6816 -39.3355 -0.819984 63
1244865970 1 213.52 1 47.832 -26.4102 -39.8711 0.834783 38
1244865970 1 213.52 7 48.962 -26.8367 -40.515 5.96697 28
1244865970 1 213.52 -5 48.922 -26.9133 -40.6307 -4.26383 61
1244865970 1 213.52 11 51.128 -27.7156 -41.8419 9.75568 24
1244865970 1 213.52 -1 46.9 -25.8956 -39.0942 -0.818518 63
1244865970 1 213.92 1 47.532 -26.5205 -39.4369 0.829548 37
1244865970 1 213.92 7 48.262 -26.7311 -39.7501 5.88166 27
1244865970 1 213.92 -7 49.84 -27.6051 -41.0498 -6.07397 63
1244865970 1 213.92 -5 49.15 -27.323 -40.6303 -4.2837 61
1244865970 1 213.92 11 54.38 -29.7884 -44.2964 10.3762 27
1244865970 1 213.92 -3 48.052 -26.7779 -39.8197 -2.51485 55
1244865970 1 213.92 -1 48 -26.7816 -39.8252 -0.837716 63
1244865970 1 214.33 1 48.192 -27.1742 -39.791 0.841066 39
1244865970 1 214.33 -13 48.678 -26.7488 -39.1682 -10.9502 63
1244865970 1 214.33 -9 48.494 -27.0119 -39.5535 -7.58613 63
1244865970 1 214.33 7 48.362 -27.0709 -39.6398 5.89385 27
1244865970 1 214.33 -7 49.536 -27.728 -40.6021 -6.03692 63
1244865970 1 214.33 11 51.34 -28.4217 -41.6178 9.79613 24
1244865970 1 214.33 15 53.89 -29.3562 -42.9861 13.9478 51
1244865970 1 214.73 1 48.172 -27.4399 -39.5839 0.840717 39
1244865970 1 214.73 3 47.68 -27.1265 -39.1319 2.49538 58
1244865970 1 214.73 -9 48.494 -27.2874 -39.3639 -7.58613 63
1244865970 1 214.73 11 51.22 -28.6444 -41.3215 9.77324 24
1244865970 1 214.73 -1 47.344 -26.9682 -38.9035 -0.826267 63
1244867297 1 215.12 1 48.056 -27.642 -39.3014 0.838693 39
1244867297 1 215.12 -3 47.932 -27.537 -39.1522 -2.50857 55
1244867297 1 215.12 -1 48.26 -27.7593 -39.4682 -0.842253 63
1244867297 1 215.52 1 50.984 -29.6165 -41.4902 0.889794 48
1244867297 1 215.52 -13 48.958 -27.715 -38.8262 -11.0132 63
1244867297 1 215.52 3 47.68 -27.6635 -38.7542 2.49538 58
1244867297 1 215.52 -9 49.594 -28.4587 -39.8682 -7.75821 63
1244867297 1 215.52 9 55.23 -31.6929 -44.399 8.63988 42
1244867297 1 215.52 11 51.716 -29.4943 -41.319 9.86788 25
1244867297 1 215.52 -1 48.38 -28.1039 -39.3711 -0.844347 63
1244867297 1 215.91 5 49.798 -29.0961 -40.1799 4.34018 62
1244867297 1 215.91 -9 49.694 -28.7874 -39.7536 -7.77385 63
1244867297 1 215.91 7 50.306 -29.2852 -40.4411 6.13076 31
1244867297 1 215.91 -5 47.622 -27.8247 -38.4242 -4.15053 58
1244867297 1 215.91 11 52.024 -29.9522 -41.3621 9.92665 25
1244867297 1 215.91 -1 47.808 -28.0358 -38.7157 -0.834365 63
1244867297 1 216.31 1 48.88 -28.9401 -39.3827 0.853074 42
1244867297 1 216.31 9 54.83 -32.0681 -43.6394 8.5773 42
1244867297 1 216.31 -1 48.06 -28.4546 -38.722 -0.838763 63
1244867297 1 216.71 11 53.388 -31.3271 -42.0133 10.1869 26
1244867297 1 216.71 -3 53.768 -32.0966 -43.0452 -2.814 63
1244867297 1 216.71 -1 48.4 -28.9274 -38.795 -0.844697 63
1244867297 1 217.11 9 54.63 -32.5551 -43.0299 8.54601 42
1244867297 1 217.11 -5 47.874 -28.7747 -38.0332 -4.17249 59
1244867297 1 217.11 11 53.408 -31.6315 -41.8092 10.1907 26
1244867297 1 217.11 15 53.89 -31.4065 -41.5117 13.9478 51
1244867297 1 217.51 -9 49.754 -29.9222 -38.9813 -7.78324 63
1244867297 1 217.51 7 51.118 -30.8937 -40.247 6.22972 32
1244867297 1 217.51 -5 48.222 -29.2506 -38.1064 -4.20282 59
1244867297 1 217.51 11 53.612 -32.0446 -41.7462 10.2297 26
1244867297 1 217.9 1 48.384 -29.717 -38.1732 0.844417 40
1244867297 1 217.9 3 48.8 -29.936 -38.4545 2.55399 61
1244867297 1 217.9 7 51.158 -31.1914 -40.0671 6.23459 32
1244867297 1 217.9 -7 50.732 -30.9316 -39.7334 -6.18268 63
1244867297 1 217.9 11 63.856 -38.5051 -49.462 12.1843 37
1244867297 1 217.9 -1 50.456 -30.9897 -39.808 -0.880579 63
1244867297 1 218.3 7 51.158 -31.4703 -39.8483 6.23459 32
1244867297 1 218.3 -7 49.336 -30.3495 -38.4291 -6.01255 63
1244867297 1 218.3 11 85.856 -52.2341 -66.1398 16.3821 63
1244867297 1 218.3 -1 49.004 -30.367 -38.4513 -0.855238 63
1244867297 1 218.7 1 55.924 -34.9607 -43.6381 0.976008 56
1244867297 1 218.7 -7 49.636 -30.8032 -38.4487 -6.04911 63
1244867297 1 218.7 11 85.424 -52.4294 -65.4426 16.2997 63
1244867297 1 218.7 -1 49.008 -30.6372 -38.2415 -0.855308 63
1244867297 1 219.1 -9 54.19 -33.7556 -41.5362 -8.47718 63
1244867297 1 219.1 -7 50.036 -31.3213 -38.5408 -6.09785 63
1244867297 1 219.5 -7 52.472 -33.1275 -40.1869 -6.39473 63
1244868624 1 219.88 3 53.476 -34.2409 -40.9807 2.79872 63
1244868624 1 219.88 -9 53.59 -33.9379 -40.6181 -8.38332 63
1244868624 1 219.88 -5 48.494 -30.9752 -37.0722 -4.22653 60
1244868624 1 219.88 11 54.372 -34.2218 -40.9579 10.3747 27
1244868624 1 220.28 -7 50.4 -32.3419 -38.1633 -6.14222 63
1244868624 1 220.28 11 83.112 -52.7466 -62.2407 15.8585 63
1244868624 1 220.28 -1 53.256 -34.426 -40.6225 -0.929445 63
1244868624 1 220.28 15 52.89 -33.0295 -38.9746 13.6889 49
1244868624 1 220.68 7 52.458 -33.939 -39.4856 6.39302 34
1244868624 1 220.68 -7 50.764 -32.843 -38.2105 -6.18658 63
1244868624 1 220.68 11 54.536 -34.8953 -40.5982 10.406 27
1244868624 1 220.68 13 53.944 -34.2613 -39.8606 12.1348 45
1244868624 1 220.68 -1 51.308 -33.4392 -38.9041 -0.895448 63
1244868624 1 220.68 15 52.914 -33.3159 -38.7606 13.6952 49
1244868624 1 221.08 -7 50.816 -33.1429 -38.0192 -6.19291 63
1244868624 1 221.08 11 54.344 -35.054 -40.2115 10.3693 27
1244868624 1 221.08 13 54.2 -34.7027 -39.8084 12.1923 45
1244868624 1 221.08 -1 52.984 -34.8111 -39.9329 -0.924698 63
1244868624 1 221.08 15 52.77 -33.4943 -38.4223 13.6579 49
1244868624 1 221.48 5 56.734 -37.4353 -42.3426 4.94469 63
1244868624 1 221.48 9 53.578 -35.0509 -39.6458 8.38145 42
1244868624 1 221.48 -5 51.546 -34.012 -38.4706 -4.49253 63
1244868624 1 221.48 11 54.04 -35.1362 -39.7422 10.3113 26
1244868624 1 221.48 15 52.77 -33.7617 -38.1875 13.6579 49
1244868624 1 221.88 11 55.16 -36.1468 -40.3145 10.525 27
1244868624 1 221.88 13 54.636 -35.5387 -39.6363 12.2904 45
1244868624 1 221.88 15 53.142 -34.2673 -38.2184 13.7542 49
1244868624 1 222.28 -15 48.788 -31.7039 -34.8666 -12.6273 63
1244868624 1 222.28 9 53.366 -35.4602 -38.9976 8.34828 42
1244868624 1 222.28 11 54.736 -36.1473 -39.7533 10.4441 27
1244868624 1 222.28 15 53.366 -34.6789 -38.1383 13.8121 50
1244868624 1 222.67 11 54.836 -36.4836 -39.5785 10.4632 27
1244868624 1 222.67 13 54.464 -35.9682 -39.0194 12.2517 45
1244868624 1 223.07 9 57.758 -38.9568 -41.6739 9.03534 42
1244868624 1 223.07 -5 51.87 -35.2868 -37.7479 -4.52077 63
1244868624 1 223.07 11 54.58 -36.5874 -39.1392 10.4144 27
1244868624 1 223.07 -1 53.316 -36.4035 -38.9425 -0.930493 63
1244868624 1 223.07 15 52.89 -34.8874 -37.3207 13.6889 49
1244868624 1 223.48 -7 81.704 -55.8016 -58.8437 -9.95721 63
1244868624 1 223.48 11 80.544 -54.4042 -57.3701 15.3685 63
1244868624 1 223.48 -1 80.428 -55.3342 -58.3508 -1.40366 63
1244868624 1 223.48 15 53.95 -35.8581 -37.813 13.9633 51
1244868624 1 223.86 1 53.528 -37.0838 -38.5897 0.934192 52
1244868624 1 223.86 9 56.43 -38.6189 -40.1871 8.8276 42
1244868624 1 223.86 11 80.212 -54.5576 -56.7731 15.3052 63
1244868624 1 223.86 -1 80.028 -55.4428 -57.6942 -1.39668 63
1244868624 1 223.86 15 51.802 -34.6705 -36.0783 13.4073 47
1244868624 1 224.27 -5 54.414 -37.8386 -38.8153 -4.74249 63
1244868624 1 224.27 11 79.872 -54.7295 -56.1422 15.2403 63
1244868624 1 224.27 -1 79.708 -55.6309 -57.0669 -1.3911 63
1244869951 1 224.66 7 78.934 -55.069 -55.7265 9.61963 62
1244869951 1 224.66 11 79.296 -54.713 -55.3662 15.1304 62
1244869951 1 224.66 -3 79.7 -55.9442 -56.6121 -4.17118 63
1244869951 1 224.66 -1 79.388 -55.7932 -56.4593 -1.38551 63
1244869951 1 225.06 11 65.384 -45.4315 -45.3365 12.4759 40
1244869951 1 225.06 13 55.544 -38.309 -38.2288 12.4947 45
1244869951 1 225.06 -1 78.98 -55.8972 -55.7803 -1.37839 63
1244869951 1 225.46 1 54.368 -38.7455 -38.1283 0.948852 54
1244869951 1 225.46 3 52.156 -37.1238 -36.5324 2.72963 63
1244869951 1 225.46 5 52.066 -36.9694 -36.3805 4.53785 63
1244869951 1 225.46 7 51.758 -36.6161 -36.0328 6.30771 33
1244869951 1 225.46 9 52.734 -37.124 -36.5326 8.24942 42
1244869951 1 225.46 11 51.512 -36.0412 -35.467 9.82895 24
1244869951 1 225.46 -3 53.4 -38.0093 -37.4038 -2.79474 63
1244869951 1 225.86 3 52.276 -37.464 -36.3558 2.73591 63
1244869951 1 225.86 7 52.31 -37.2599 -36.1579 6.37499 34
1244869951 1 225.86 -5 53.418 -38.189 -37.0595 -4.65569 63
1244869951 1 225.86 11 51.54 -36.3076 -35.2337 9.8343 24
1244869951 1 225.86 -3 52.988 -37.9742 -36.851 -2.77318 63
1244869951 1 225.86 13 48.684 -34.0421 -33.0353 10.9515 41
1244869951 1 225.86 -1 78.392 -56.2487 -54.585 -1.36813 63
1244869951 1 225.86 15 48.774 -33.8095 -32.8095 12.6236 40
1244869951 1 226.25 7 55.682 -39.9229 -38.2178 6.78593 39
1244869951 1 226.25 11 51.02 -36.1779 -34.6328 9.73507 24
1244869951 1 226.25 -3 52.628 -37.9645 -36.3431 -2.75434 63
1244869951 1 226.25 13 48.804 -34.3507 -32.8836 10.9785 42
1244869951 1 226.25 -1 77.932 -56.2867 -53.8828 -1.3601 63
1244869951 1 226.25 15 48.414 -33.7809 -32.3381 12.5305 39
1244869951 1 226.65 5 77.442 -56.0995 -52.958 6.74952 63
1244869951 1 226.65 -7 53.944 -38.9343 -36.754 -6.57412 63
1244869951 1 226.65 11 51.44 -36.7186 -34.6624 9.81521 24
1244869951 1 226.65 13 49.056 -34.758 -32.8116 11.0352 42
1244869951 1 226.65 15 48.154 -33.8232 -31.9291 12.4632 39
1244869951 1 227.05 1 52.328 -38.2956 -35.6488 0.913249 50
1244869951 1 227.05 -11 51.296 -36.8562 -34.3089 -9.78774 63
1244869951 1 227.05 9 50.886 -36.7874 -34.2448 7.96032 42
1244869951 1 227.05 11 51.516 -37.0143 -34.456 9.82972 24
1244869951 1 227.05 13 48.056 -34.273 -31.9042 10.8102 40
1244869951 1 227.05 -1 53.004 -38.7903 -36.1093 -0.925047 63
1244869951 1 227.05 15 48.31 -34.1556 -31.7949 12.5035 39
1244869951 1 227.45 7 55.254 -40.4015 -37.0861 6.73377 39
1244869951 1 227.45 9 51.434 -37.4243 -34.3532 8.04605 42
1244869951 1 227.45 11 49.428 -35.744 -32.8108 9.43131 22
1244869951 1 227.45 -3 51.828 -38.1287 -34.9998 -2.71247 63
